id,status,slug,platform,scheduler,publishAtAmericaChicago,durationSeconds,title,caption
"DGR-153","SCRIPTED_NOT_RENDERED","signed-release-proof-plain-answer","TikTok","Publer","2027-06-20T09:00:00","30","Checksums are published and GPG-signed. — Plain answer","Plain answer: Release proof: here is the plain answer. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #Linux #PC"
"DGR-156","SCRIPTED_NOT_RENDERED","signed-release-proof-three-point-check","Snapchat Spotlight","Later","2027-06-22T20:00:00","27","Checksums are published and GPG-signed. — Three-point check","Three-point check: Three things to verify about release proof. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that fil…"
"DGR-154","SCRIPTED_NOT_RENDERED","signed-release-proof-show-the-screen","Instagram Reels","Buffer","2027-06-23T18:00:00","15","Checksums are published and GPG-signed. — Show the screen","Show the screen: Do not take our word for it—look at release proof on the actual desktop. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-155","SCRIPTED_NOT_RENDERED","signed-release-proof-before-you-switch","YouTube Shorts","Later","2027-06-25T16:00:00","21","Checksums are published and GPG-signed. — Before you switch","Before you switch: Before you switch a PC, check this: verify before booting. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-157","SCRIPTED_NOT_RENDERED","signed-release-proof-claim-and-proof","TikTok","Buffer","2027-06-27T09:00:00","36","Checksums are published and GPG-signed. — Claim and proof","Claim and proof: Checksums are published and GPG-signed. Here is the proof path. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #Linux #PC"
"DGR-160","SCRIPTED_NOT_RENDERED","signed-release-proof-owner-story","Snapchat Spotlight","Later","2027-06-29T20:00:00","24","Checksums are published and GPG-signed. — Owner story","Owner story: Imagine this is the PC you already own. Verify before booting. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then ve…"
"DGR-158","SCRIPTED_NOT_RENDERED","signed-release-proof-common-question","Instagram Reels","Later","2027-06-30T18:00:00","12","Checksums are published and GPG-signed. — Common question","Common question: A common Dagric question: checksums are published and gpg-signed. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-159","SCRIPTED_NOT_RENDERED","signed-release-proof-decision-guide","YouTube Shorts","Publer","2027-07-02T16:00:00","18","Checksums are published and GPG-signed. — Decision guide","Decision guide: Is this the right choice for your PC? Start with release proof. Checksums are published and GPG-signed. Compare the ISO against SHA256SUMS, then verify that file with the public Dagric signing key. Follow the verification guide: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-161","SCRIPTED_NOT_RENDERED","measured-accessibility-plain-answer","TikTok","Later","2027-07-04T09:00:00","15","Supported, partially supported, and unsupported are listed separately. — Plain answer","Plain answer: Accessibility: here is the plain answer. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #Linux #PC"
"DGR-164","SCRIPTED_NOT_RENDERED","measured-accessibility-three-point-check","Snapchat Spotlight","Later","2027-07-06T20:00:00","36","Supported, partially supported, and unsupported are listed separately. — Three-point check","Three-point check: Three things to verify about accessibility. Supported, partially supported, and unsupported are listed separately. Dagric publishes an acces…"
"DGR-162","SCRIPTED_NOT_RENDERED","measured-accessibility-show-the-screen","Instagram Reels","Publer","2027-07-07T18:00:00","21","Supported, partially supported, and unsupported are listed separately. — Show the screen","Show the screen: Do not take our word for it—look at accessibility on the actual desktop. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-163","SCRIPTED_NOT_RENDERED","measured-accessibility-before-you-switch","YouTube Shorts","Buffer","2027-07-09T16:00:00","27","Supported, partially supported, and unsupported are listed separately. — Before you switch","Before you switch: Before you switch a PC, check this: measured, not promised. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-165","SCRIPTED_NOT_RENDERED","measured-accessibility-claim-and-proof","TikTok","Publer","2027-07-11T09:00:00","12","Supported, partially supported, and unsupported are listed separately. — Claim and proof","Claim and proof: Supported, partially supported, and unsupported are listed separately. Here is the proof path. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #Linux #PC"
"DGR-168","SCRIPTED_NOT_RENDERED","measured-accessibility-owner-story","Snapchat Spotlight","Later","2027-07-13T20:00:00","30","Supported, partially supported, and unsupported are listed separately. — Owner story","Owner story: Imagine this is the PC you already own. Measured, not promised. Supported, partially supported, and unsupported are listed separately. Dagric publ…"
"DGR-166","SCRIPTED_NOT_RENDERED","measured-accessibility-common-question","Instagram Reels","Buffer","2027-07-14T18:00:00","18","Supported, partially supported, and unsupported are listed separately. — Common question","Common question: A common Dagric question: supported, partially supported, and unsupported are listed separately. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-167","SCRIPTED_NOT_RENDERED","measured-accessibility-decision-guide","YouTube Shorts","Later","2027-07-16T16:00:00","24","Supported, partially supported, and unsupported are listed separately. — Decision guide","Decision guide: Is this the right choice for your PC? Start with accessibility. Supported, partially supported, and unsupported are listed separately. Dagric publishes an accessibility conformance report, including known limitations instead of hiding them. Read the accessibility report: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-169","SCRIPTED_NOT_RENDERED","human-support-plain-answer","TikTok","Buffer","2027-07-18T09:00:00","21","A support page, bug form, and human email route. — Plain answer","Plain answer: Support: here is the plain answer. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #Linux #PC"
"DGR-172","SCRIPTED_NOT_RENDERED","human-support-three-point-check","Snapchat Spotlight","Later","2027-07-20T20:00:00","12","A support page, bug form, and human email route. — Three-point check","Three-point check: Three things to verify about support. A support page, bug form, and human email route. Common fixes are public, and support messages can be…"
"DGR-170","SCRIPTED_NOT_RENDERED","human-support-show-the-screen","Instagram Reels","Later","2027-07-21T18:00:00","27","A support page, bug form, and human email route. — Show the screen","Show the screen: Do not take our word for it—look at support on the actual desktop. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-171","SCRIPTED_NOT_RENDERED","human-support-before-you-switch","YouTube Shorts","Publer","2027-07-23T16:00:00","36","A support page, bug form, and human email route. — Before you switch","Before you switch: Before you switch a PC, check this: when the guide is not enough. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-173","SCRIPTED_NOT_RENDERED","human-support-claim-and-proof","TikTok","Later","2027-07-25T09:00:00","18","A support page, bug form, and human email route. — Claim and proof","Claim and proof: A support page, bug form, and human email route. Here is the proof path. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #Linux #PC"
"DGR-176","SCRIPTED_NOT_RENDERED","human-support-owner-story","Snapchat Spotlight","Later","2027-07-27T20:00:00","15","A support page, bug form, and human email route. — Owner story","Owner story: Imagine this is the PC you already own. When the guide is not enough. A support page, bug form, and human email route. Common fixes are public, an…"
"DGR-174","SCRIPTED_NOT_RENDERED","human-support-common-question","Instagram Reels","Publer","2027-07-28T18:00:00","24","A support page, bug form, and human email route. — Common question","Common question: A common Dagric question: a support page, bug form, and human email route. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-175","SCRIPTED_NOT_RENDERED","human-support-decision-guide","YouTube Shorts","Buffer","2027-07-30T16:00:00","30","A support page, bug form, and human email route. — Decision guide","Decision guide: Is this the right choice for your PC? Start with support. A support page, bug form, and human email route. Common fixes are public, and support messages can be sent through the site or to support at dagric dot com. Start with the public guide: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-177","SCRIPTED_NOT_RENDERED","secure-boot-plain-answer","TikTok","Publer","2027-08-01T09:00:00","27","Secure Boot and legacy BIOS are both supported paths. — Plain answer","Plain answer: Firmware: here is the plain answer. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #Linux #PC"
"DGR-180","SCRIPTED_NOT_RENDERED","secure-boot-three-point-check","Snapchat Spotlight","Later","2027-08-03T20:00:00","18","Secure Boot and legacy BIOS are both supported paths. — Three-point check","Three-point check: Three things to verify about firmware. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the…"
"DGR-178","SCRIPTED_NOT_RENDERED","secure-boot-show-the-screen","Instagram Reels","Buffer","2027-08-04T18:00:00","36","Secure Boot and legacy BIOS are both supported paths. — Show the screen","Show the screen: Do not take our word for it—look at firmware on the actual desktop. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-179","SCRIPTED_NOT_RENDERED","secure-boot-before-you-switch","YouTube Shorts","Later","2027-08-06T16:00:00","12","Secure Boot and legacy BIOS are both supported paths. — Before you switch","Before you switch: Before you switch a PC, check this: modern or older pcs. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-181","SCRIPTED_NOT_RENDERED","secure-boot-claim-and-proof","TikTok","Buffer","2027-08-08T09:00:00","24","Secure Boot and legacy BIOS are both supported paths. — Claim and proof","Claim and proof: Secure Boot and legacy BIOS are both supported paths. Here is the proof path. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #Linux #PC"
"DGR-184","SCRIPTED_NOT_RENDERED","secure-boot-owner-story","Snapchat Spotlight","Later","2027-08-10T20:00:00","21","Secure Boot and legacy BIOS are both supported paths. — Owner story","Owner story: Imagine this is the PC you already own. Modern or older PCs. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way…"
"DGR-182","SCRIPTED_NOT_RENDERED","secure-boot-common-question","Instagram Reels","Later","2027-08-11T18:00:00","30","Secure Boot and legacy BIOS are both supported paths. — Common question","Common question: A common Dagric question: secure boot and legacy bios are both supported paths. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-183","SCRIPTED_NOT_RENDERED","secure-boot-decision-guide","YouTube Shorts","Publer","2027-08-13T16:00:00","15","Secure Boot and legacy BIOS are both supported paths. — Decision guide","Decision guide: Is this the right choice for your PC? Start with firmware. Secure Boot and legacy BIOS are both supported paths. The live USB is the fastest way to confirm the exact firmware and hardware combination on your machine. Test your own PC first: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-185","SCRIPTED_NOT_RENDERED","debian-kde-foundation-plain-answer","TikTok","Later","2027-08-15T09:00:00","36","Debian 13 underneath. KDE Plasma on the desktop. — Plain answer","Plain answer: Foundation: here is the plain answer. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #Linux #PC"
"DGR-188","SCRIPTED_NOT_RENDERED","debian-kde-foundation-three-point-check","Snapchat Spotlight","Later","2027-08-17T20:00:00","24","Debian 13 underneath. KDE Plasma on the desktop. — Three-point check","Three-point check: Three things to verify about foundation. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and suppor…"
"DGR-186","SCRIPTED_NOT_RENDERED","debian-kde-foundation-show-the-screen","Instagram Reels","Publer","2027-08-18T18:00:00","12","Debian 13 underneath. KDE Plasma on the desktop. — Show the screen","Show the screen: Do not take our word for it—look at foundation on the actual desktop. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-187","SCRIPTED_NOT_RENDERED","debian-kde-foundation-before-you-switch","YouTube Shorts","Buffer","2027-08-20T16:00:00","18","Debian 13 underneath. KDE Plasma on the desktop. — Before you switch","Before you switch: Before you switch a PC, check this: what dagric is built on. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-189","SCRIPTED_NOT_RENDERED","debian-kde-foundation-claim-and-proof","TikTok","Publer","2027-08-22T09:00:00","30","Debian 13 underneath. KDE Plasma on the desktop. — Claim and proof","Claim and proof: Debian 13 underneath. KDE Plasma on the desktop. Here is the proof path. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #Linux #PC"
"DGR-192","SCRIPTED_NOT_RENDERED","debian-kde-foundation-owner-story","Snapchat Spotlight","Later","2027-08-24T20:00:00","27","Debian 13 underneath. KDE Plasma on the desktop. — Owner story","Owner story: Imagine this is the PC you already own. What Dagric is built on. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, h…"
"DGR-190","SCRIPTED_NOT_RENDERED","debian-kde-foundation-common-question","Instagram Reels","Buffer","2027-08-25T18:00:00","15","Debian 13 underneath. KDE Plasma on the desktop. — Common question","Common question: A common Dagric question: debian 13 underneath. kde plasma on the desktop. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-191","SCRIPTED_NOT_RENDERED","debian-kde-foundation-decision-guide","YouTube Shorts","Later","2027-08-27T16:00:00","21","Debian 13 underneath. KDE Plasma on the desktop. — Decision guide","Decision guide: Is this the right choice for your PC? Start with foundation. Debian 13 underneath. KDE Plasma on the desktop. Dagric integrates, configures, hardens, and supports established open-source components rather than hiding the foundation. See the licenses and source: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-193","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-plain-answer","TikTok","Buffer","2027-08-29T09:00:00","12","Upgrade in place without reinstalling. — Plain answer","Plain answer: Upgrade: here is the plain answer. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #Linux #PC"
"DGR-196","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-three-point-check","Snapchat Spotlight","Later","2027-08-31T20:00:00","30","Upgrade in place without reinstalling. — Three-point check","Three-point check: Three things to verify about upgrade. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the…"
"DGR-194","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-show-the-screen","Instagram Reels","Later","2027-09-01T18:00:00","18","Upgrade in place without reinstalling. — Show the screen","Show the screen: Do not take our word for it—look at upgrade on the actual desktop. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-195","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-before-you-switch","YouTube Shorts","Publer","2027-09-03T16:00:00","24","Upgrade in place without reinstalling. — Before you switch","Before you switch: Before you switch a PC, check this: start free, decide later. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #Linux #Shorts"
"DGR-197","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-claim-and-proof","TikTok","Later","2027-09-05T09:00:00","15","Upgrade in place without reinstalling. — Claim and proof","Claim and proof: Upgrade in place without reinstalling. Here is the proof path. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #Linux #PC"
"DGR-200","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-owner-story","Snapchat Spotlight","Later","2027-09-07T20:00:00","36","Upgrade in place without reinstalling. — Owner story","Owner story: Imagine this is the PC you already own. Start Free, decide later. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the recei…"
"DGR-198","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-common-question","Instagram Reels","Publer","2027-09-08T18:00:00","21","Upgrade in place without reinstalling. — Common question","Common question: A common Dagric question: upgrade in place without reinstalling. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #LinuxDesktop #PC"
"DGR-199","SCRIPTED_NOT_RENDERED","upgrade-free-to-pro-decision-guide","YouTube Shorts","Buffer","2027-09-10T16:00:00","27","Upgrade in place without reinstalling. — Decision guide","Decision guide: Is this the right choice for your PC? Start with upgrade. Upgrade in place without reinstalling. Buy Pro, open Dagric Hub, paste the receipt code, and keep the existing files and settings. Download everything before installation begins: https://dagric.com #DagricOS #Linux #Shorts"
